"Anio","Mes","Fecha precio vigente","ID region","Region","Comuna","Poder comprador","Sucursal","Variedad","Precio","Grado brix","Fecha proximo precio","Proximo precio","Observaciones"
"2025","4","2025-04-04","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Cabernet Franc","480","18","2025-04-07","480",""
"2025","4","2025-04-04","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Cabernet Sauvignon","500","13","2025-04-09","500",""
"2025","4","2025-04-04","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Malbec","488","13","2025-04-09","488",""
"2025","4","2025-04-04","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Merlot (t)","500","13","2025-04-09","500","mínimo garantizado sin grados brix. "
"2025","4","2025-04-04","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Pinot Gris","348","13","2025-04-09","348",""
"2025","4","2025-04-04","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Pinot Gris","329","13","2025-04-09","329","precio mínimo garantizado sin grados brix. "
"2025","4","2025-04-04","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Pinot negro (Noir)","344","13","2025-04-09","344","mínimo garantizado sin grados brix "
"2025","4","2025-04-04","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Riesling","500","12","2025-04-09","500",""
"2025","4","2025-04-04","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Riesling","348","13","2025-04-09","348","mínimo garantizado sin grados brix. "
"2025","4","2025-04-04","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Sauvignon Blanc (Fumé)","348","12","2025-04-09","348","mínimo garantizado sin grados brix. "
"2025","4","2025-04-04","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Sauvignon Vert (Friulano)","406","13","2025-04-09","406",""
"2025","4","2025-04-04","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Sauvignon Vert (Friulano)","348","12","2025-04-09","348","mínimo garantizado sin grados brix "
"2025","4","2025-04-04","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Syrah (Sirah)","500","13","2025-04-09","500",""
"2025","4","2025-04-04","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Syrah (Sirah)","416","13","2025-04-09","416","mínimo garantizado sin grados brix. "
"2025","4","2025-04-04","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Tintoreras","250","12","2025-04-09","250",""
"2025","4","2025-04-04","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Viognier","348","13","2025-04-09","348",""
"2025","4","2025-04-04","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Viognier","329","12","2025-04-09","329","mínimo garantizado sin grados brix. "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Av. Bernardo Ohiggins 0280","Cabernet Sauvignon","220","12","","","contrato a largo plazo más grado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Av. Bernardo Ohiggins 0280","Cabernet Sauvignon","200","12","","","contrato a largo plazo  más grado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Cabernet Sauvignon","250","12","","","mínimo garantizado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Cabernet Sauvignon","220","12","","","mínimo garantizado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Cabernet Sauvignon","270","12","","","Con contrato más grado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Cabernet Sauvignon","250","12","","","con contrato más grado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Carmenère","230","12","","","con contrato más grado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Carmenère","220","12","","","con contrato más grado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Av. Bernardo Ohiggins 0280","Carmenère","210","12","","","contrato a largo plazo más grado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Av. Bernardo Ohiggins 0280","Carmenère","200","12","","","contrato a largo plazo más grado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Carmenère","250","12","","","con contrato "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Carmenère","220","12","","","mínimo garantizado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Carmenère","200","12","","","mínimo garantizado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Chardonnay (b)","350","12","",""," mínimo garantizado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Chardonnay (b)","300","12","","","mínimo garantizado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Malbec","300","18","","","mínimo garantizado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Malbec","250","12","","","mínimo garantizado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Merlot (t)","250","12","","","con contrato  más grado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Av. Bernardo Ohiggins 0280","Merlot (t)","230","12","","","contrato a largo plazo más grado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Av. Bernardo Ohiggins 0280","Merlot (t)","200","12","","","contrato a largo plazo más grado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Av. Bernardo Ohiggins 0280","Sauvignon Blanc (Fumé)","320","12","","","contrato a largo plazo más grado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Av. Bernardo Ohiggins 0280","Sauvignon Blanc (Fumé)","330","12","",""," contrato a largo plazo más grado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Av. Bernardo Ohiggins 0280","Sauvignon Blanc (Fumé)","300","12","","","contrato a largo plazo más grado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Sauvignon Blanc (Fumé)","350","12","","","mínimo garantizado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Sauvignon Blanc (Fumé)","300","12","","","mínimo garantizado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Vina Koyle ","Fundo Angostura s/n, Los Lingues","Sauvignon Blanc (Fumé)","350","12","","","contrato a largo plazo más grado"
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Vina Koyle ","Fundo Angostura s/n, Los Lingues","Sauvignon Blanc (Fumé)","300","12","","","Por contrato más grado"
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Av. Bernardo Ohiggins 0280","Syrah (Sirah)","200","12","","","contrato a largo plazo más grado "
"2025","3","2025-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Av. Bernardo Ohiggins 0280","Syrah (Sirah)","180","12","","","contrato a largo plazo más grado "
"2025","3","2025-03-12","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Cabernet Sauvignon","200","12","","","Con contrato, precio en predio, minimo garantizado. Base 12 grados."
"2025","3","2025-03-12","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Cabernet Sauvignon","200","12","","","Con contrato, precio en predio minimo garantizado, pagoen 4 a 6 cuotas."
"2025","3","2025-03-12","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Cabernet Sauvignon","180","12","","","Con Contrato, precio en predio, minimo garantizado. Cuotas de 6 a 8."
"2025","3","2025-03-12","7","Región del Maule","Río Claro","Aresti Chile Wine ","Bellavista s/n","Cabernet Sauvignon","110","12","","","Precio en predio, con contrato y base 12 grados."
"2025","3","2025-03-12","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Carmenère","180","12","","","Con contrato, precio en predio. minimo garantizado. Cuotas 6 a 8."
"2025","3","2025-03-12","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Carmenère","200","12","","","Con contrato, precio en predio, minimo garantizado. Base 12 grados."
"2025","3","2025-03-12","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Chardonnay (b)","350","12","","","Con contrato, precio en predi minimo garantizado, pago en 8 cuotas."
"2025","3","2025-03-12","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Chardonnay (b)","320","12","","","Con contrato, precio en predio, minimo garantizado. Base 12."
"2025","3","2025-03-12","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Chardonnay (b)","320","12","","","Con contrato, precio en predio minimo garantizado, pago en 6 a 8 cuotas."
"2025","3","2025-03-12","7","Región del Maule","Río Claro","Aresti Chile Wine ","Bellavista s/n","Chardonnay (b)","120","12","","","Con contrato, precios en predio. Base 12 grados."
"2025","3","2025-03-12","7","Región del Maule","Sagrada Familia","Sociedad agrícola Requinhua ","Fundo Requingua s/n","Chardonnay (b)","400","12","","","Con contrato, precio en predio. 6 cuotas."
"2025","3","2025-03-12","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Merlot (t)","200","12","","","Con contrato, precio en predio, minimo garantizado.base 12. Pago en 8 cuotas"
"2025","3","2025-03-12","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Merlot (t)","180","12","","","Con contrato. Precio en predio, minimo garantizado. Cuotas 6 a 8."
"2025","3","2025-03-12","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Merlot (t)","200","12","","","Con contrato, precio en predio de 4 a 6 cuotas. Minimo garantizádo."
"2025","3","2025-03-12","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Pais - Mission, Criolla","180","12","","","Con contrato, precio en predio minimo garantizado, pago en 8 cuotas."
"2025","3","2025-03-12","7","Región del Maule","Sagrada Familia","Sociedad agrícola Requinhua ","Fundo Requingua s/n","Pais - Mission, Criolla","250","12","","","Con contrato, precio en predio, pago en 8 cuotad."
"2025","3","2025-03-12","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Sauvignon Blanc (Fumé)","320","12","","","Con contrato, precio en predio minimo garantizado, pago en 6 a 8 cuotas."
"2025","3","2025-03-12","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Sauvignon Blanc (Fumé)","350","12","","","Con contrato, precio en predio minimo garantizado, pago en 8 cuotas."
"2025","3","2025-03-12","7","Región del Maule","Sagrada Familia","Sociedad agrícola Requinhua ","Fundo Requingua s/n","Sauvignon Blanc (Fumé)","300","12","","","Con contrato, precio en predio. 6 cuotas."
"2025","3","2025-03-12","7","Región del Maule","Río Claro","Aresti Chile Wine ","Bellavista s/n","Sauvignon Blanc (Fumé)","120","12","","","Con contratos, precio en predio. Base 12 grados."
"2025","3","2025-03-12","7","Región del Maule","Rauco","Viña Las Pitras ","Camino Fundo Las Pitras s/n","Sauvignon Blanc (Fumé)","200","12","","","Con contrato, precio en bodega, pago en 6 cuotas."
"2025","3","2025-03-12","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Sauvignon Blanc (Fumé)","320","12","","","Con contrato, precio en predio minimo garantizado, pago en 4 a 6 cuotas."
"2025","3","2025-03-12","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Syrah (Sirah)","180","12","","","Con contrato, precio en predio, minimo garantizado. Cuotas de 6 a 8. "
"2025","3","2025-03-12","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Syrah (Sirah)","200","12","","","Con contrato, precio en predio 4 a 6 cuotas. Minimo garantizado."
"2025","3","2025-03-13","7","Región del Maule","Talca","Parot wines y compañía ","30 Oriente #1562  Piso 4 Depto 408","Cabernet Sauvignon","200","12","","","Con contrato, precio en predio minimo garantizado, pago contado."
"2025","3","2025-03-13","7","Región del Maule","Talca","Parot wines y compañía ","30 Oriente #1562  Piso 4 Depto 408","Malbec","200","12","","","Con contrato, precio en predio, minimo garantizado. Pago al contado."
