"Anio","Mes","Fecha precio vigente","ID region","Region","Comuna","Poder comprador","Sucursal","Variedad","Precio","Grado brix","Fecha proximo precio","Proximo precio","Observaciones"
"2021","3","2021-03-11","4","Región de Coquimbo","Andacollo","Bodega de vino Nueva Aurora","Ruta 68 Km 64","Viognier","430","23","2021-03-18","430","pago al contado a partir de 23° brix "
"2021","3","2021-03-25","4","Región de Coquimbo","Salamanca","Vitivinicola Galvez e Hijos ","Paguesillo, parcela 30","Cabernet Franc","220","22","","","pago al contado a partir de 22° brix "
"2021","3","2021-03-25","4","Región de Coquimbo","Salamanca","Vitivinicola Galvez e Hijos ","Paguesillo, parcela 30","Carmenère","300","22","","","pago al contado a partir de 22° brix "
"2021","3","2021-03-25","4","Región de Coquimbo","Salamanca","Vitivinicola Galvez e Hijos ","Paguesillo, parcela 30","Merlot (t)","220","22","","","pago al contado a partir de 33 minutos "
"2021","3","2021-03-25","4","Región de Coquimbo","Salamanca","Vitivinicola Galvez e Hijos ","Paguesillo, parcela 30","Moscatel Rosada (Pastilla)","230","22","","","pago al contado a partir de 22° "
"2021","3","2021-03-25","4","Región de Coquimbo","Salamanca","Vitivinicola Galvez e Hijos ","Paguesillo, parcela 30","Petit Verdot","300","22","","","pago al contado a partir de 22° brix "
"2021","4","2021-04-08","4","Región de Coquimbo","Ovalle","Cooperativa agricola control pisquero de Elqui y Limarí ","La Chimba 661","Pedro Jiménez","125","12","","",""
"2021","3","2021-03-09","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Cabernet Sauvignon","925","24","2021-03-20","925","con contrato por 1 año, precio en bodega. en dolar nas iva"
"2021","3","2021-03-09","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Carmenère","1062","23","2021-03-20","1062","contrato por 1 año, precio en bodega, en dolar mas iva."
"2021","3","2021-03-09","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Carmenère","550","24","2021-03-20","550","sin contrato comprado en la zona de panquehue"
"2021","3","2021-03-09","5","Región de Valparaíso","San Felipe","Viña El Almendral","Cerro Yevide Norte 300 El Almendral","Moscatel rosada","120","22","2021-03-20","120","sin contrato, precio mas iva. "
"2021","3","2021-03-09","5","Región de Valparaíso","Panquehue","Viña Von Siebenthal ","O´Higgins s/n","Syrah (Sirah)","733","23","2021-03-20","733","precio en dolar, precio en bodega. Con contrato"
"2021","3","2021-03-09","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Syrah (Sirah)","586","23","2021-03-20","586","contrato por 1 año  con proveedor de la zona de hijuelas."
"2021","3","2021-03-09","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Syrah (Sirah)","500","23","2021-03-20","500","sin contrato, comprada en la zona de panquehue"
"2021","3","2021-03-29","5","Región de Valparaíso","Panquehue","Viña Von Siebenthal ","O'Higgins S/N","Syrah (Sirah)","550","23","","","precio en bodega con contrato"
"2021","3","2021-03-30","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Cabernet Sauvignon","500","24","","","con contrato, en bodega"
"2021","3","2021-03-30","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Carmenère","550","24","","","contrato, en bodega."
"2021","3","2021-03-30","5","Región de Valparaíso","San Felipe","Viña El Almendral","Cerro Yevide Norte 300","Moscatel de Alejandría","180","22","","","sin contrato"
"2021","3","2021-03-30","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Petit Verdot","420","23","","","con contrato, en bodega, de la comuna de panquehue"
"2021","3","2021-03-30","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Syrah (Sirah)","450","23","","","con contrato, en bodega"
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Cabernet Sauvignon","198","12","","","Precio a fijar "
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Cabernet Sauvignon","200","12","","","Precio fijo"
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Cabernet Sauvignon","220","12","","","Precio fijo garantizado"
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Cabernet Sauvignon","184","12","","","Precio mínimo garantizado "
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Carmenère","230","12","","","Precio fijo garantizado "
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Carmenère","250","12","","","Precio fijo garantizado "
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Chardonnay (b)","300","12","","","Precio fijo "
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Chardonnay (b)","340","12","","","Precio fijo garantizado "
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Chardonnay (b)","184","12","","","Precio fijo "
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Merlot (t)","220","12","","","Precio mínimo garantizado "
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Merlot (t)","240","12","","","Precio fijo "
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Merlot (t)","257","12","","","Precio mínimo garantizado "
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Merlot (t)","230","12","","","Precio fijo"
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Pinot negro (Noir)","300","12","","","Precio fijo "
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Pinot negro (Noir)","400","12","","","Precio mínimo garantizado "
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Pinot negro (Noir)","220","12","","","Precio mínimo garantizado "
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Sauvignon Blanc (Fumé)","357","12","","","Precio fijo "
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Sauvignon Blanc (Fumé)","368","12","","","Precio mínimo garantizado "
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Sauvignon Blanc (Fumé)","220","12","","","Precio mínimo garantizado "
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Sauvignon Blanc (Fumé)","300","12","","","Precio fijo garantizado "
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Sauvignon Blanc (Fumé)","350","12","","","Precio fijo garantizado "
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Syrah (Sirah)","220","12","","","Precio mínimo garantizado "
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Tintoreras","200","12","","","Precio fijo "
"2021","3","2021-03-09","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Tintoreras","220","12","","","Precio fijo "
"2021","3","2021-03-10","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Cabernet Sauvignon","220","12","","","contrato fijo "
"2021","3","2021-03-10","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Moscatel rosada","120","12","","","contrato fijo "
"2021","3","2021-03-10","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Petit Verdot","180","12","","","contrato fijo "
"2021","3","2021-03-10","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Pinot negro (Noir)","464","12","","","contrato fijo "
"2021","3","2021-03-10","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Sauvignon Blanc (Fumé)","334","12","","","contrato fijo "
"2021","3","2021-03-10","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Syrah (Sirah)","224","12","","","contrato fijo "
"2021","3","2021-03-10","6","Región del Libertador Bernardo O'Higgins","Rengo","Vitivinicola Melior ","Carlos Condell 1424","Tintoreras","200","12","","","Precio fijo "
"2021","3","2021-03-10","6","Región del Libertador Bernardo O'Higgins","Rengo","Vitivinicola Melior ","Carlos Condell 1424","Tintoreras","230","12","","","Precio fijo "
"2021","3","2021-03-10","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Tintoreras","211","12","","","contrato fijo "
"2021","3","2021-03-10","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Viognier","290","12","","","contrato fijo "
"2021","4","2021-04-05","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Cabernet Sauvignon","200","12","","","Precio fijo garantizado "
"2021","4","2021-04-05","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Cabernet Sauvignon","220","12","","","Precio fijo garantizado "
"2021","4","2021-04-05","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Cabernet Sauvignon","252","12","","","contrato precio mínimo garantizado "
"2021","4","2021-04-05","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Carmenère","300","12","","","contrato precio mínimo garantizado "
"2021","4","2021-04-05","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Carmenère","200","12","","","Precio fijo garantizado "
"2021","4","2021-04-05","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Carmenère","220","12","","","Precio fijo garantizado "
"2021","4","2021-04-05","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Chardonnay (b)","216","12","","","contrato precio mínimo garantizado "
"2021","4","2021-04-05","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Gewurstraminer","288","12","","","contrato precio mínimo garantizado "
"2021","4","2021-04-05","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Malbec","252","12","","","contrato precio mínimo garantizado "
"2021","4","2021-04-05","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Merlot (t)","288","12","","","contrato precio mínimo garantizado "
"2021","4","2021-04-05","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Pais - Mission, Criolla","120","12","","","Precio fijo garantizado "
"2021","4","2021-04-05","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Pais - Mission, Criolla","130","12","","","Precio fijo garantizado "
"2021","4","2021-04-05","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Pinot negro (Noir)","216","12","","","contrato precio mínimo garantizado "
"2021","4","2021-04-05","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Riesling","302","12","","","contrato precio mínimo garantizado "
"2021","4","2021-04-05","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Sauvignon Blanc (Fumé)","216","12","","","contrato precio mínimo garantizado "
"2021","4","2021-04-05","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Syrah (Sirah)","250","12","","","contrato precio mínimo garantizado "
"2021","4","2021-04-05","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Syrah (Sirah)","200","12","","","Precio fijo garantizado "
"2021","4","2021-04-05","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Syrah (Sirah)","220","12","","","Precio fijo garantizado "
"2021","4","2021-04-05","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Tintoreras","200","12","","","Precio fijo garantizado "
"2021","4","2021-04-05","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Tintoreras","210","12","","","Precio fijo garantizado "
"2021","4","2021-04-05","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Viognier","288","12","","","contrato precio mínimo garantizado "
"2021","4","2021-04-06","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Carmenère","358","12","","","contrato precio mínimo garantizado a fijar "
"2021","4","2021-04-06","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Chardonnay (b)","179","12","","","contrato precio mínimo garantizado a fijar "
"2021","4","2021-04-06","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Merlot (t)","215","12","","","contrato precio mínimo garantizado a fijar "
"2021","4","2021-04-06","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Pinot negro (Noir)","215","12","","","contrato precio mínimo garantizado a fijar "
"2021","4","2021-04-06","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Sauvignon Blanc (Fumé)","358","12","","","contrato precio mínimo garantizado a fijar "
"2021","3","2021-03-09","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Cabernet Sauvignon","220","12","","","Precio en predio, base 12 grados, con contrato"
"2021","3","2021-03-09","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Cabernet Sauvignon","200","12","","","precio en predio, con contrato, base 12 grados."
"2021","3","2021-03-09","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Carmenère","220","12","","","precio en predio, con contrato, base 12 grados."
"2021","3","2021-03-09","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Carmenère","220","12","","","Precio en predio. base 12 grados. Con contrato"
"2021","3","2021-03-09","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Chardonnay (b)","350","12","","","Precio en predio, base 12 grados, con contrato."
"2021","3","2021-03-09","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Chardonnay (b)","300","12","","","Precio en pedio. Con contrato. base 12 grados."
"2021","3","2021-03-09","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Merlot (t)","220","12","","","precio en predio, con contrato, base 12 grados."
"2021","3","2021-03-09","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Pais - Mission, Criolla","140","12","","","precio en predio, con contrato, base 12 grados."
"2021","3","2021-03-09","7","Región del Maule","Sagrada Familia","Bodega y viñedos Korta Bucarey ","Santa Ana de Peteroa s/n ","Sauvignon Blanc (Fumé)","514","13","","","precio en predio, con contrato, base 13 grados, 3 a 4 cuotas."
"2021","3","2021-03-09","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Sauvignon Blanc (Fumé)","300","12","","","precio en predio, con contrato. base 12 grados brix"
"2021","3","2021-03-09","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Sauvignon Blanc (Fumé)","280","12","","","Precio en predio, con contrato. base 12  grados."
"2021","3","2021-03-09","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Syrah (Sirah)","200","12","","","precio en predio, con contrato, base 12 grados"
"2021","3","2021-03-09","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Torontel blanca","130","12","","","precio en predio, con contrato base 12 grados."
"2021","3","2021-03-09","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Viognier","300","12","","","precio en predio, base 12 grados, con contrato."
"2021","3","2021-03-10","7","Región del Maule","Molina","Viña Pirazzoli ","Fundo Entre Ríos s/n, Lontué","Cabernet Sauvignon","220","12","","","precio en bodega, con contrato, base 12 grados, pago en 8 cuotas."
"2021","3","2021-03-10","7","Región del Maule","Río Claro","Aresti Chile Wine ","Bellavista s/n","Carignan (Cariñena)","400","12","","","precio en predio, con contrato, base 12 grados, pago en 8 cuotas."
"2021","3","2021-03-10","7","Región del Maule","Molina","Viña Pirazzoli ","Fundo Entre Ríos s/n, Lontué","Carmenère","240","12","","","Precio en bodega. con contrato. base 12 grados. pago 8 cuotas"
"2021","3","2021-03-10","7","Región del Maule","Molina","Viña Pirazzoli ","Fundo Entre Ríos s/n, Lontué","Chardonnay (b)","320","12","","","Con contrato. Precio en bodega. base 12 grados.  Pago 8 cuotas."
"2021","3","2021-03-10","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Chardonnay (b)","280","12","","","precio minimo garantizado, base 12 grados, pago en 8 cuotas, con contrato, precio en bodega."
"2021","3","2021-03-10","7","Región del Maule","Río Claro","Aresti Chile Wine ","Bellavista s/n","Chardonnay (b)","400","12","","","Precio en predio. base 12 grados. Con contrato. pagos 8 cuotas"
"2021","3","2021-03-10","7","Región del Maule","Río Claro","Aresti Chile Wine ","Bellavista s/n","Cinsault","200","12","","","precios en predio, con contrato,base 12 grados, pago en 8 cuotas."
"2021","3","2021-03-10","7","Región del Maule","Molina","Viña Pirazzoli ","Fundo Entre Ríos s/n, Lontué","Merlot (t)","240","12","","","con contrato, base 12 grados, precio en bodega, pago en 8 cuotas."
"2021","3","2021-03-10","7","Región del Maule","Río Claro","Aresti Chile Wine ","Bellavista s/n","Pinot Blanc","500","12","","","Precio en predio. con contrato. pago en 8 cuotas. base 12 gtados."
"2021","3","2021-03-10","7","Región del Maule","Río Claro","Aresti Chile Wine ","Bellavista s/n","Sauvignon Blanc (Fumé)","260","12","","","Precio en predio, con contrato pago 8 cuotas. base 12 grados."
"2021","3","2021-03-10","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Sauvignon Blanc (Fumé)","280","12","","","Precio en bodega. con contrato.pago en cuotas 8. Precio minimo garantizado."
"2021","3","2021-03-10","7","Región del Maule","Molina","Viña Pirazzoli ","Fundo Entre Ríos s/n, Lontué","Sauvignon Blanc (Fumé)","330","12","","","Precio en bodega. con contrato.base 12 grados. pago 8 cuotas."
"2021","3","2021-03-16","7","Región del Maule","Cauquenes","Cooperativa agricola especial vitivinícola de Cauquenes ","Avenida Ruperto Pinochet 690","Blanca Ovoide","130","12","","","precio en bodega, con contrato, pago contado, base 12 grados."
"2021","3","2021-03-16","7","Región del Maule","Cauquenes","Cooperativa agricola especial vitivinícola de Cauquenes ","Avenida Ruperto Pinochet 690","Cabernet Sauvignon","200","12","","","precio en bodega, con contrato, pago contado, base 12 grados"
"2021","3","2021-03-16","7","Región del Maule","Cauquenes","Cooperativa agricola especial vitivinícola de Cauquenes ","Avenida Ruperto Pinochet 690","Carignan (Cariñena)","200","12","","","Con contrato. precio en bodega. base 12 grados. pago al contado"
"2021","3","2021-03-16","7","Región del Maule","Cauquenes","Cooperativa agricola especial vitivinícola de Cauquenes ","Avenida Ruperto Pinochet 690","Chardonnay (b)","240","12","","","Con contrato, precio en bodega, pago contado. base 12 grados."
"2021","3","2021-03-16","7","Región del Maule","Cauquenes","Cooperativa agricola especial vitivinícola de Cauquenes ","Avenida Ruperto Pinochet 690","Malbec","200","12","","","Precio bodega. con contrato. pago contado. base"
"2021","3","2021-03-16","7","Región del Maule","Cauquenes","Cooperativa agricola especial vitivinícola de Cauquenes ","Avenida Ruperto Pinochet 690","Moscatel de Alejandría","130","12","","","Precio en bodega, pago contado. Con contrato. Base 12 grados."
"2021","3","2021-03-16","7","Región del Maule","Cauquenes","Cooperativa agricola especial vitivinícola de Cauquenes ","Avenida Ruperto Pinochet 690","Pais - Mission, Criolla","120","12","","","Con contrato, pago al  contado. precio en bodega. base grado 12."
"2021","3","2021-03-16","7","Región del Maule","Cauquenes","Cooperativa agricola especial vitivinícola de Cauquenes ","Avenida Ruperto Pinochet 690","Sauvignon Blanc (Fumé)","220","12","","","con contrato,precio en bodega, pago contado, base 12 grados."
"2021","3","2021-03-16","7","Región del Maule","Cauquenes","Cooperativa agricola especial vitivinícola de Cauquenes ","Avenida Ruperto Pinochet 690","Semillón (b)","130","12","","","Precio bodega, pago al contado. con contrato. Base 12 grados."
"2021","3","2021-03-16","7","Región del Maule","Cauquenes","Cooperativa agricola especial vitivinícola de Cauquenes ","Avenida Ruperto Pinochet 690","Syrah (Sirah)","200","12","","","precio en bodega, con contrato, pago contado, base 12 grados."
"2021","3","2021-03-16","7","Región del Maule","Cauquenes","Cooperativa agricola especial vitivinícola de Cauquenes ","Avenida Ruperto Pinochet 690","Torontel blanca","130","12","","","precio en bodega, pago contado, base 12 grados, con contrato."
"2021","3","2021-03-17","7","Región del Maule","San Rafael","Viña Wines ","Camino El Milagro S/N San Rafael","Cabernet Sauvignon","511","12","","","con contrato, precio en dolar, pago en 6 cuotas. precio en predio."
"2021","3","2021-03-17","7","Región del Maule","Pencahue","Parot wines y compañía ","San Miguel 3800","Cabernet Sauvignon","210","12","","","Con contrato, base 12 grados. pago al contado. precio en bodega."
"2021","3","2021-03-17","7","Región del Maule","Talca","Viña Casa Donoso","Camino a Palmira, kilómetro 3 ½, Fundo La Oriental","Carmenère","250","12","","","Con contrato, pago en cuotas de 3, 8 y 10. Precio en bodega. base 12 grados."
"2021","3","2021-03-17","7","Región del Maule","Pencahue","Parot wines y compañía ","San Miguel 3800","Chardonnay (b)","210","12","","","Con contrato. precio en bodega. base 12 grados. pago al contado."
"2021","3","2021-03-17","7","Región del Maule","Talca","Viña Casa Donoso","Camino a Palmira, kilómetro 3 ½, Fundo La Oriental","Chardonnay (b)","300","12","","","Con contrato. pago en 3, 8 y 10 cuotas. precio en bodega. precio base 12 grados."
"2021","3","2021-03-17","7","Región del Maule","Pencahue","Parot wines y compañía ","San Miguel 3800","Merlot (t)","210","12","","","con contrato, precio en bodega, pago contado, base 12 grados."
"2021","3","2021-03-17","7","Región del Maule","Villa Alegre","Viña El Aromo","Fundo El Trapiche s/n","Pais - Mission, Criolla","120","12","","","Con contrato, base 12 grados. al contado. Precio en bodega."
"2021","3","2021-03-17","7","Región del Maule","Pencahue","Parot wines y compañía ","San Miguel 3800","Pais - Mission, Criolla","100","12","","","pago contado, precio en bodega, base 12 grados, con contrato. "
"2021","3","2021-03-17","7","Región del Maule","San Rafael","Viña Wines ","Camino El Milagro S/N San Rafael","Pinot Blanc","730","12","","","con contrato. precio en bodega. pago en 6 cuotas. base 12 grados. precio en dolar."
"2021","3","2021-03-17","7","Región del Maule","San Rafael","Viña Wines ","Camino El Milagro S/N San Rafael","Sauvignon Blanc (Fumé)","584","12","","","Con Contrato, precio en dolar, precio en predio. pago en 6 cuotas."
"2021","3","2021-03-17","7","Región del Maule","Pencahue","Parot wines y compañía ","San Miguel 3800","Syrah (Sirah)","200","12","","","Con contrato, precio en bodega. pago al contado. base 12 grado."
"2021","3","2021-03-17","7","Región del Maule","Pencahue","Parot wines y compañía ","San Miguel 3800","Torontel blanca","100","12","","","Con contrato, base 12 grado. Pago al contado.precio en bodega."
