"Anio","Mes","Fecha precio vigente","ID region","Region","Comuna","Poder comprador","Sucursal","Variedad","Precio","Grado brix","Fecha proximo precio","Proximo precio","Observaciones"
"2022","3","2022-03-15","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Riesling","516","20","2022-03-17","516","precio más IVA "
"2022","3","2022-03-15","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Sauvignon Blanc (Fumé)","640","20","2022-03-17","640","precio más IVA "
"2022","3","2022-03-15","5","Región de Valparaíso","San Felipe","Viña Mendoza ","Almendral 613","Sauvignon Blanc (Fumé)","800","22","2022-03-22","800","sin contrato, de la zona"
"2022","3","2022-03-15","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Syrah (Sirah)","543","23","2022-03-17","543","precio más IVA "
"2022","3","2022-03-15","5","Región de Valparaíso","Panquehue","Viña Von Siebenthal ","Calle Ohiggins S/N","Syrah (Sirah)","815","24","2022-03-22","815","contrato, compra agricultores de la zona precio con iva"
"2022","3","2022-03-15","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Tintoreras","220","20","2022-03-17","220","precio más IVA "
"2022","3","2022-03-15","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Viognier","576","22","2022-03-17","576","precio más IVA "
"2022","3","2022-03-25","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Cabernet Franc","522","23","2022-03-29","522","precio más IVA "
"2022","3","2022-03-25","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Cabernet Franc","1066","24","2022-04-01","1066","compra  contrato, de la zona de San Esteban. precio con iva incluido "
"2022","3","2022-03-25","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Cabernet Sauvignon","948","24","2022-04-01","948","con contrato, zona de Casablanca"
"2022","3","2022-03-25","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Cabernet Sauvignon","1145","24","2022-04-01","1145","con contrato, precio con iva incluido"
"2022","3","2022-03-25","5","Región de Valparaíso","San Felipe","Viña Mendoza ","Almendral 613","Cabernet Sauvignon","950","23","2022-04-01","950","sin contrato"
"2022","3","2022-03-25","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Cabernet Sauvignon","614","24","2022-04-01","614","precio más IVA "
"2022","3","2022-03-25","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Carmenère","1066","24","2022-04-01","1066","precio iva incluido, compra con contrato"
"2022","3","2022-03-25","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Carmenère","1066","23","2022-04-01","1066","precio iva incluido. de la zona de San Esteban. con contrato"
"2022","3","2022-03-25","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Carmenère","720","24","2022-04-01","720","compra con contrato, zona Panquehue"
"2022","3","2022-03-25","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Carmenère","589","23","2022-03-29","589","precio más IVA "
"2022","3","2022-03-25","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Chardonnay (b)","520","22","2022-03-29","520","precio más IVA "
"2022","3","2022-03-25","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Gewurstraminer","660","22","2022-03-29","660","precio más IVA "
"2022","3","2022-03-25","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Malbec","466","24","2022-03-29","466","precio más IVA "
"2022","3","2022-03-25","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Marselan","626","23","2022-03-29","626","precio más IVA "
"2022","3","2022-03-25","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Merlot (t)","445","24","2022-03-29","445","precio más IVA "
"2022","3","2022-03-25","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Petit Verdot","738","24","2022-03-29","738","precio más IVA "
"2022","3","2022-03-25","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Petit Verdot","1066","22","2022-04-01","1066","compra con contrato, del valle de aconcagua"
"2022","3","2022-03-25","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Petit Verdot","1145","22","2022-04-01","1145","compra con contrato"
"2022","3","2022-03-25","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Pinot negro (Noir)","673","24","2022-03-29","673","precio más IVA "
"2022","3","2022-03-25","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Riesling","516","22","2022-03-29","516","precio más IVA "
"2022","3","2022-03-25","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Sauvignon Blanc (Fumé)","640","22","2022-03-29","640","precio más IVA "
"2022","3","2022-03-25","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Syrah (Sirah)","543","24","2022-03-29","543","precio más IVA "
"2022","3","2022-03-25","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Syrah (Sirah)","720","23","2022-04-01","720","compra con contrato, zona de Panquehue"
"2022","3","2022-03-25","5","Región de Valparaíso","Panquehue","Viña Von Siebenthal ","O´Higgins s/n","Syrah (Sirah)","820","24","2022-04-01","820","iva incluido, de la zona del valle de aconcagua. con contrato"
"2022","3","2022-03-25","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Tintoreras","220","20","2022-03-29","220","precio más IVA "
"2022","3","2022-03-25","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Viognier","576","22","2022-03-29","576","precio más IVA "
"2022","4","2022-04-05","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Cabernet Sauvignon","945","24","2022-04-12","945","compra con contrato, con iva y en dolares"
"2022","4","2022-04-05","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Cabernet Sauvignon","1142","24","2022-04-12","1142","compra con contrato, con iva y en dolares"
"2022","4","2022-04-05","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Carmenère","720","24","2022-04-12","720","compra con contrato, con iva, zona de Panquehue"
"2022","4","2022-04-05","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Petit Verdot","1063","22","2022-04-12","1063","compra con contrato, con iva y en dolares. zona San Esteban"
"2022","4","2022-04-05","5","Región de Valparaíso","Panquehue","Viña Von Siebenthal ","O'Higgins S/N","Syrah (Sirah)","790","24","2022-04-12","790","precio con iva, compra con contrato, compra en dolares"
"2022","4","2022-04-05","5","Región de Valparaíso","San Felipe","Flaherty wines Ltda.","El Tambo, Santa María","Syrah (Sirah)","720","23","2022-04-12","720","compra con contrato, de la zona de panquehue"
"2022","4","2022-04-20","5","Región de Valparaíso","San Felipe","Flaherty wines Ltda.","El Tambo, Santa María","Cabernet Franc","1098","24","2022-04-27","1098","con contrato, precio en dolares, con iva incluido"
"2022","4","2022-04-20","5","Región de Valparaíso","San Felipe","Flaherty wines Ltda.","El Tambo, Santa María","Cabernet Sauvignon","977","24","2022-04-27","977","con contrato, valor en dolares, con iva"
"2022","4","2022-04-20","5","Región de Valparaíso","San Felipe","Viña Mendoza ","Almendral 613","Cabernet Sauvignon","920","22","2022-04-27","920","sin contrato, de la zona del aconcagua"
"2022","4","2022-04-20","5","Región de Valparaíso","San Felipe","Viña El Almendral","Cerro Yevide Norte 300","Cabernet Sauvignon","780","24","2022-04-27","780","sin contrato, zona panquehue"
"2022","4","2022-04-20","5","Región de Valparaíso","San Felipe","Flaherty wines Ltda.","El Tambo, Santa María","Carmenère","1098","24","2022-04-27","1098","con contrato"
"2022","4","2022-04-20","5","Región de Valparaíso","San Felipe","Viña Mendoza ","Almendral 613","Chardonnay (b)","800","22","2022-04-27","800","sin contrato"
"2022","4","2022-04-20","5","Región de Valparaíso","San Felipe","Viña El Almendral","Cerro Yevide Norte 300","Moscatel de Alejandría","300","24","2022-04-27","300","sin contrato, compra en san esteban"
"2022","4","2022-04-20","5","Región de Valparaíso","San Felipe","Flaherty wines Ltda.","El Tambo, Santa María","Petit Verdot","1180","22","2022-04-27","1180","con contrato, valor en dolar, iva incluido"
"2022","4","2022-04-20","5","Región de Valparaíso","San Felipe","Flaherty wines Ltda.","El Tambo, Santa María","Pinot negro (Noir)","1098","22","2022-04-27","1098","con contrato, con iva, en dolares"
"2022","4","2022-04-20","5","Región de Valparaíso","Panquehue","Viña Von Siebenthal ","O'Higgins S/N","Syrah (Sirah)","814","24","2022-04-27","814","solo se compro esta variedad, con contrato"
"2022","4","2022-04-20","5","Región de Valparaíso","San Felipe","Viña El Almendral","Cerro Yevide Norte 300","Tintoreras","320","22","2022-04-27","320","precio sin iva, sin contrato"
"2022","4","2022-04-21","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Cabernet Franc","522","23","2022-04-28","522","precio más IVA "
"2022","4","2022-04-21","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Cabernet Sauvignon","615","24","2022-04-28","615","precio más IVA "
"2022","4","2022-04-21","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Carmenère","590","23","2022-04-28","590","precio más IVA "
"2022","4","2022-04-21","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Chardonnay (b)","521","22","2022-04-28","521","precio más IVA "
"2022","4","2022-04-21","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Gewurstraminer","660","20","2022-04-28","660","precio más IVA "
"2022","4","2022-04-21","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Malbec","466","22","2022-04-28","466","precio más IVA "
"2022","4","2022-04-21","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Marselan","626","24","2022-04-28","626","precio más IVA "
"2022","4","2022-04-21","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Merlot (t)","446","24","2022-04-28","446","precio más IVA "
"2022","4","2022-04-21","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Petit Verdot","735","24","2022-04-28","735","precio más IVA "
"2022","4","2022-04-21","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Pinot negro (Noir)","673","24","2022-04-28","673","precio más IVA "
"2022","4","2022-04-21","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Riesling","516","22","2022-04-28","516","precio más IVA "
"2022","4","2022-04-21","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Sauvignon Blanc (Fumé)","637","22","2022-04-28","637","precio más IVA "
"2022","4","2022-04-21","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Syrah (Sirah)","543","24","2022-04-28","543","precio más IVA "
"2022","4","2022-04-21","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Tintoreras","220","20","2022-04-28","220","precio más IVA "
"2022","4","2022-04-21","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Viognier","577","22","2022-04-28","577","precio más IVA "
"2022","3","2022-03-22","6","Región del Libertador Bernardo O'Higgins","Requínoa","Viñedos Patricio Butron ","Ruta 5 Sur, kilómetro 94, Los Lirios","Cabernet Sauvignon","261","12","","","contrato a largo plazo, 6 cuotas, base 12 grados "
"2022","3","2022-03-22","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Cabernet Sauvignon","210","12","","","mínimo garantizado, 8 cuotas, base 12"
"2022","3","2022-03-22","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Carmenère","230","12","","","mínimo garantizado, 8 cuotas, base 12"
"2022","3","2022-03-22","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Chardonnay (b)","350","12","","","mínimo garantizado, 8 cuotas, base 12"
"2022","3","2022-03-22","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Malbec","230","12","","","mínimo garantizado, 8 cuotas, base 12"
"2022","3","2022-03-22","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Merlot (t)","230","12","","","mínimo garantizado, 8 cuotas, base 12"
"2022","3","2022-03-22","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Moscatel rosada","160","12","","","mínimo garantizado, 8 cuotas, base 12"
"2022","3","2022-03-22","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Pais - Mission, Criolla","150","12","","","mínimo garantizado, 8 cuotas, base 12"
"2022","3","2022-03-22","6","Región del Libertador Bernardo O'Higgins","Requínoa","Viñedos Patricio Butron ","Ruta 5 Sur, kilómetro 94, Los Lirios","Petit Verdot","238","12","","","contrato a largo plazo, 6 cuotas, base 12"
"2022","3","2022-03-22","6","Región del Libertador Bernardo O'Higgins","Requínoa","Viñedos Patricio Butron ","Ruta 5 Sur, kilómetro 94, Los Lirios","Pinot negro (Noir)","471","12","","","contrato a largo plazo, 6 cuotas, base 12"
"2022","3","2022-03-22","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Pinot negro (Noir)","300","12","","","mínimo garantizado, 8 cuotas, base 12"
"2022","3","2022-03-22","6","Región del Libertador Bernardo O'Higgins","Requínoa","Viñedos Patricio Butron ","Ruta 5 Sur, kilómetro 94, Los Lirios","Sauvignon Blanc (Fumé)","566","12","","","contrato a largo plazo, 6 cuotas, base 12"
"2022","3","2022-03-22","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Sauvignon Blanc (Fumé)","380","12","","","mínimo garantizado, 8 cuotas, base 12"
"2022","3","2022-03-22","6","Región del Libertador Bernardo O'Higgins","Requínoa","Viñedos Patricio Butron ","Ruta 5 Sur, kilómetro 94, Los Lirios","Syrah (Sirah)","238","12","","","contrato a largo plazo, 6 cuotas, base 12"
"2022","3","2022-03-22","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Syrah (Sirah)","210","12","","","mínimo garantizado, 8 cuotas, base 12"
"2022","3","2022-03-22","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Tintoreras","200","12","","","mínimo garantizado, 8 cuotas, base 12"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Cabernet Franc","261","12","","","contrato a largo plazo, base 12"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Cabernet Sauvignon","366","12","","","contrato a largo plazo, base 12
"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Cabernet Sauvignon","297","12","","","Precio fijo,base 12"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Carignan (Cariñena)","1026","12","","","contrato a largo plazo, base 12"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Carmenère","514","12","","","contrato a largo plazo, base 12"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Chardonnay (b)","464","12","","","contrato a largo plazo, base 12"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Cinsault","835","12","","","contrato a largo plazo, base 12"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Gewurstraminer","556","12","","","contrato a largo plazo, base 12"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Malbec","928","12","","","contrato a largo plazo, base 12"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Marsanne","371","12","","","contrato a largo plazo, base 12"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Merlot (t)","309","12","","","Precio fijo, base 12"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Merlot (t)","323","12","","","contrato a largo plazo, base 12"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Moscatel rosada","238","12","","","contrato a largo plazo, base 12"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Mourvedre (Monastrell, Mataro)","467","12","","","contrato a largo plazo, base 12"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Pais - Mission, Criolla","197","12","","","contrato a largo plazo, base 12"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Petit Verdot","347","12","","","contrato a largo plazo,base 12
"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Petite Syrah","261","12","","","contrato a largo plazo, base 12"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Pinot negro (Noir)","614","12","","","contrato a largo plazo, base 12
"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Riesling","373","12","","","contrato a largo plazo, base 12"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Roussanne","835","12","","","contrato a largo plazo, base 12"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Sangiovese (Nielluccio)","481","12","","","contrato a largo plazo, base 12"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Sauvignon Blanc (Fumé)","418","12","","","contrato a largo plazo, base 12"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Sauvignon Blanc (Fumé)","416","12","","","Precios fijo, base 12"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Semillón (b)","404","12","","","Precio fijo, base 12"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Semillón (b)","408","12","","","contrato a largo plazo "
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Syrah (Sirah)","421","12","","","contrato a largo plazo, base 12"
"2022","3","2022-03-28","6","Región del Libertador Bernardo O'Higgins","Malloa","Viña Morandé","Ruta H-731, Pelequén","Tintoreras","268","12","","","contrato a largo plazo, base 12"
"2022","3","2022-03-16","7","Región del Maule","Villa Alegre","Viña El Aromo","Fundo Trapiche S/N Villa Alegre.","Cabernet Sauvignon","200","12","","","Con contrato, 6 cuotas. Precio en predio.Base 12 grados."
"2022","3","2022-03-16","7","Región del Maule","Talca","Viña Casa Donoso","Camino a Palmira, kilómetro 3 ½, Fundo La Oriental","Carmenère","320","12","","","Con contrato, pago en 8 cuotas. Base 12 grados. Precio en predio."
"2022","3","2022-03-16","7","Región del Maule","Villa Alegre","Viña El Aromo","Fundo Trapiche S/N Villa Alegre.","Carmenère","240","12","","","Con Contrato. Pago en 6 cuotas. Precio en predio. Base 12 grados."
"2022","3","2022-03-16","7","Región del Maule","Pencahue","Parot wines y compañía ","San Miguel 3800","Chardonnay (b)","300","12","","","Con contrato. cuotas de 3 a 8. base 12 grados. Precio en predio."
"2022","3","2022-03-16","7","Región del Maule","Villa Alegre","Viña El Aromo","Fundo Trapiche S/N Villa Alegre.","Merlot (t)","220","12","","","Con Contrato. 6 cuotas. Base 12 grados. Precio en predio."
"2022","3","2022-03-16","7","Región del Maule","Pencahue","Parot wines y compañía ","San Miguel 3800","Merlot (t)","200","12","","","Con contrato, precio en predio, pago en 3 a 8 cuotas, base 12 grados."
"2022","3","2022-03-16","7","Región del Maule","Villa Alegre","Viña El Aromo","Fundo Trapiche S/N Villa Alegre.","Pais - Mission, Criolla","130","12","","","Con contrato, precio en predio, pago en 30 dias, base 12 grados."
"2022","3","2022-03-16","7","Región del Maule","San Javier","Viña Hacienda Zuñiga ","El Mirador s/n, sector Melozal","Pais - Mission, Criolla","120","18","","","Con Contrato, pago 30 de abril. Precio en bodega. Base 18 grados"
"2022","3","2022-03-16","7","Región del Maule","Pencahue","Parot wines y compañía ","San Miguel 3800","Pais - Mission, Criolla","120","12","","","Con contrato. pago al contado. precio en predio. Base 12 grados."
"2022","3","2022-03-16","7","Región del Maule","Pencahue","Parot wines y compañía ","San Miguel 3800","Pais - Mission, Criolla","120","12","","","Con Contrato. Pago al contado"
"2022","3","2022-03-16","7","Región del Maule","Villa Alegre","Viña El Aromo","Fundo Trapiche S/N Villa Alegre.","Sauvignon Blanc (Fumé)","300","12","","","Con Contrato. Precio en predio. 6 cuotas. base 12 grados."
"2022","3","2022-03-16","7","Región del Maule","Pencahue","Parot wines y compañía ","San Miguel 3800","Sauvignon Blanc (Fumé)","300","12","","","Con contrato, precio en predio, pago en 3 a 8 cuotas, base 12 grados."
"2022","3","2022-03-16","7","Región del Maule","San Javier","Viña Balduzzi","Balmaceda 1189, San Javier de Loncomilla","Tintoreras","200","12","","","Con contrato, 4 a 7 cuotas, precio en predio. "
"2022","3","2022-03-16","7","Región del Maule","Villa Alegre","Viña El Aromo","Fundo Trapiche S/N Villa Alegre.","Tintoreras","180","12","","","Con contrato, pago en 30 dias, precio en predio, base 12 grados."
"2022","3","2022-03-16","7","Región del Maule","Villa Alegre","Viña El Aromo","Fundo Trapiche S/N Villa Alegre.","Tintoreras","200","12","","","Con contrato, pago en 30 días, precio en predio, base 12 grados."
"2022","3","2022-03-16","7","Región del Maule","Pencahue","Parot wines y compañía ","San Miguel 3800","Torontel blanca","150","12","","","Con Contrato. pago al contado.base 12 grados. Precio en predio."
"2022","3","2022-03-16","7","Región del Maule","Villa Alegre","Viña El Aromo","Fundo Trapiche S/N Villa Alegre.","Viognier","340","12","","","Con contrato, pago en 6 cuotas, precio en predio, base 12 grados."
"2022","3","2022-03-17","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Cabernet Sauvignon","200","12","","","Con contrato, precio en predio, pago en 3 a 12 cuotas, base 12 grados."
"2022","3","2022-03-17","7","Región del Maule","Sagrada Familia","Sociedad agrícola Requinhua ","Fundo Requingua s/n","Cabernet Sauvignon","200","12","","","Con contrato de 4 a 10 cuota. Precio en predio. Base 12 grados."
"2022","3","2022-03-17","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Cabernet Sauvignon","200","12","","","Con contrato 8 cuotas. Base 12 grados. Precio en predio."
"2022","3","2022-03-17","7","Región del Maule","Río Claro","Aresti Chile Wine ","Bellavista s/n","Carignan (Cariñena)","400","12","","","Con contrato, precio en predio, pago en 6 cuotas, base 12 grados."
"2022","3","2022-03-17","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Carmenère","200","12","","","Con contrato, precio en predio, pago en 3 a 12 cuotas, base 12 grados."
"2022","3","2022-03-17","7","Región del Maule","Sagrada Familia","Sociedad agrícola Requinhua ","Fundo Requingua s/n","Carmenère","300","12","","","Con contrato, pago desde 4 a 10 cuotas, precio en predio, base 12 grados."
"2022","3","2022-03-17","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Carmenère","240","12","","","Con contrato, precio en predio, pago en 8 cuotas, base 12 grados."
"2022","3","2022-03-17","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Chardonnay (b)","320","12","","","Con contrato de 3 a 12 cuotas. Precio en predio.Base 12 grados."
