"Anio","Mes","Fecha precio vigente","ID region","Region","Comuna","Poder comprador","Sucursal","Variedad","Precio","Grado brix","Fecha proximo precio","Proximo precio","Observaciones"
"2023","3","2023-03-02","5","Región de Valparaíso","San Felipe","Viña El Almendral","Camino a la Troya 300, sector Almendral","Moscatel Rosada (Pastilla)","170","24","2023-03-09","170","sin contrato, compra en San Felipe"
"2023","3","2023-03-02","5","Región de Valparaíso","San Felipe","Viña El Almendral","Cerro Yevide Norte 300","Moscatel Rosada (Pastilla)","150","24","2023-03-09","150","sin contrato, San felipe"
"2023","3","2023-03-02","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Pinot Blanc","334","12","2023-03-16","334","valor estimado con dolar a $800 contratos fijados entre Septiembre -Noviembre 2022 por lo que el valor mercado de estas mismas variedades en la actualidad  puede variar se estima que a la baja "
"2023","3","2023-03-02","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Riesling","323","12","2023-03-16","323","valor estimado con dolar a $800 contratos fijados entre Septiembre -Noviembre 2022 por lo que el valor mercado de estas mismas variedades en la actualidad  puede variar se estima que a la baja "
"2023","3","2023-03-02","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Sauvignon Blanc (Fumé)","471","12","2023-03-16","471","valor estimado con dolar a $800 contratos fijados entre Septiembre -Noviembre 2022 por lo que el valor mercado de estas mismas variedades en la actualidad  puede variar se estima que a la baja "
"2023","3","2023-03-02","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Syrah (Sirah)","540","23","2023-03-09","540","con contrato, comuna de Putarndo"
"2023","3","2023-03-02","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Syrah (Sirah)","562","13","2023-03-16","562","valor estimado con dolar a $800 contratos fijados entre Septiembre -Noviembre 2022 por lo que el valor mercado de estas mismas variedades en la actualidad  puede variar se estima que a la baja "
"2023","3","2023-03-02","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Viognier","446","12","2023-03-16","446","valor estimado con dolar a $800 contratos fijados entre Septiembre -Noviembre 2022 por lo que el valor mercado de estas mismas variedades en la actualidad  puede variar se estima que a la baja "
"2023","3","2023-03-28","5","Región de Valparaíso","San Felipe","Viña El Almendral","Cerro Yevide Norte 300","Cabernet Sauvignon","520","24","2023-04-04","520","sin contrato, zona panquehue"
"2023","3","2023-03-28","5","Región de Valparaíso","San Felipe","Flaherty wines Ltda.","El Tambo, Santa María","Cabernet Sauvignon","550","24","2023-04-04","550","con contrato, comuna santa María"
"2023","3","2023-03-28","5","Región de Valparaíso","San Felipe","Flaherty wines Ltda.","El Tambo, Santa María","Carmenère","500","24","2023-04-04","500","con contrato, zona panquehue"
"2023","3","2023-03-28","5","Región de Valparaíso","San Felipe","Flaherty wines Ltda.","El Tambo, Santa María","Malbec","410","24","2023-04-04","410","con contrato,  comuna santa María"
"2023","3","2023-03-28","5","Región de Valparaíso","San Felipe","Viña El Almendral","Cerro Yevide Norte 300","Pais - Mission, Criolla","200","23","2023-04-04","200","compra sin contrato, zona de san esteban"
"2023","3","2023-03-28","5","Región de Valparaíso","San Felipe","Viña El Almendral","Cerro Yevide Norte 300","Pais - Mission, Criolla","170","23","2023-04-04","170","sin contrato, zona de panquehue"
"2023","3","2023-03-28","5","Región de Valparaíso","San Felipe","Flaherty wines Ltda.","El Tambo, Santa María","Syrah (Sirah)","500","23","2023-04-04","500","con contrato, panquehue"
"2023","3","2023-03-31","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Cabernet Franc","419","13","2023-04-14","419","precio considerando el dolar a $800"
"2023","3","2023-03-31","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Carmenère","580","13","2023-04-14","580","precio considerando el dolar a $800"
"2023","3","2023-03-31","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Chardonnay (b)","545","12","2023-04-14","545","precio considerado con dolar a $800 "
"2023","3","2023-03-31","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Malbec","442","13","2023-04-14","442","precio considerando el dolar a $800"
"2023","3","2023-03-31","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Merlot (t)","338","13","2023-04-14","338","precio considerando el dolar a $800"
"2023","3","2023-03-31","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Pinot Gris","334","13","2023-04-14","334","precio considerando el dolar a $800"
"2023","3","2023-03-31","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Riesling","323","12","2023-04-14","323","precio considerando el dolar a $800"
"2023","3","2023-03-31","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Sauvignon Blanc (Fumé)","471","12","2023-04-14","471","precio considerando el dolar a $800"
"2023","3","2023-03-31","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Sauvignon Vert (Friulano)","347","13","2023-04-14","347","precio considerando el dolar a $800"
"2023","3","2023-03-31","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Syrah (Sirah)","562","13","2023-04-14","562","precio considerando el dolar a $800"
"2023","3","2023-03-31","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Viognier","446","12","2023-04-14","446","precio considerando el dolar a $800"
"2023","2","2023-02-27","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Carmenère","330","12","","","Precio Fijo,  base 12 grados "
"2023","2","2023-02-27","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Carmenère","250","12","","","Precio Fijo, base 12 grados "
"2023","2","2023-02-27","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Carmenère","300","12","","","Precio Fijo, base 12 grados "
"2023","2","2023-02-27","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Malbec","150","12","","","Precio fijo, base 12 grados "
"2023","2","2023-02-27","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Sauvignon Blanc (Fumé)","350","12","","","Precio Fijo, base 12 grados con bonificación "
"2023","2","2023-02-27","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Sauvignon Blanc (Fumé)","250","12","","","Precio Fijo, base 12 grados "
"2023","2","2023-02-27","6","Región del Libertador Bernardo O'Higgins","San Fernando","Terra Pura","Los Lingues s/n, Lote 1B","Sauvignon Blanc (Fumé)","270","12","","","Precio Fijo, base 12 grados "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","Requínoa","Viñedos Patricio Butron ","Ruta 5 Sur, kilómetro 94, Los Lirios","Cabernet Sauvignon","202","12","","","Contrato a largo plazo, base 12"
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","Requínoa","Viñedos Patricio Butron ","Ruta 5 Sur, kilómetro 94, Los Lirios","Cabernet Sauvignon","238","12","","","Contrato a largo plazo, base 12"
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Cabernet Sauvignon","119","12","","","Precio Fijo más grado brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Cabernet Sauvignon","142","12","","","Precio Fijo más grado brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Cabernet Sauvignon","119","12","","","Mínimo Garantizado, 8 cuotas base 12 grados brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Cabernet Sauvignon","142","12","","","Mínimo garantizado, 8 cuotas base 12 grados brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Carmenère","119","12","","","Precio Fijo más grado brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Carmenère","130","12","","","Precio Fijo más grado brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Carmenère","154","12","","","Mínimo Garantizado 8 cuotas base 12 grados brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Carmenère","178","12","","","Mínimo Garantizado 8 cuotas base 12 grados brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Chardonnay (b)","273","12","","","Mínimo garantizado 8  cuotas base 12 grados brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Chardonnay (b)","297","12","","","Mínimo garantizado 8 cuotas base 12 grados brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Chardonnay (b)","273","12","","","Precio Fijo más grado brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Chardonnay (b)","297","12","","","Precio Fijo más grado brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Chardonnay (b)","357","12","","","Contrato Fijo más bonificación por grados brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Merlot (t)","238","12","","","Contrato Fijo más bonificación por grados brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","Requínoa","Viñedos Patricio Butron ","Ruta 5 Sur, kilómetro 94, Los Lirios","Petit Verdot","202","12","","","Contrato a largo plazo, base 12
"
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","Requínoa","Viñedos Patricio Butron ","Ruta 5 Sur, kilómetro 94, Los Lirios","Petit Verdot","226","12","","","Contrato a largo plazo, base 12"
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Sauvignon Blanc (Fumé)","273","12","","","Mínimo Garantizado 8 cuotas base 12 grados brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Sauvignon Blanc (Fumé)","297","12","","","Mínimo garantizado 8 cuotas base 12 grados brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Sauvignon Blanc (Fumé)","238","12","","","Precio Fijo más grado brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Sauvignon Blanc (Fumé)","261","12","","","Precios Fijo más grado brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","Requínoa","Viñedos Patricio Butron ","Ruta 5 Sur, kilómetro 94, Los Lirios","Sauvignon Blanc (Fumé)","238","12","","","Contrato a largo plazo, base 12 "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","Requínoa","Viñedos Patricio Butron ","Ruta 5 Sur, kilómetro 94, Los Lirios","Sauvignon Blanc (Fumé)","276","12","","","Contrato a largo plazo, base 12"
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Syrah (Sirah)","130","12","","","Mínimo garantizado, 8 cuotas base 12 grados brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Syrah (Sirah)","119","12","","","Precio Fijo más grado brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Syrah (Sirah)","107","12","","","Precio Fijo más grado brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Tintoreras","107","12","","","Precio Fijo más grados brix"
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Tintoreras","119","12","","","Precio Fijo más grados brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Tintoreras","107","12","","","mínimo garantizado, 8 cuotas base 12 grados brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Tintoreras","119","12","","","Mínimo garantizado, 8 cuotas base 12 grados brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Tintoreras","130","12","","","Mínimo garantizado, 8 cuotas base 12 grados brix "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","Requínoa","Viñedos Patricio Butron ","Ruta 5 Sur, kilómetro 94, Los Lirios","Tintoreras","226","12","","","Contrato a largo plazo,  base 12 grados "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","Requínoa","Viñedos Patricio Butron ","Ruta 5 Sur, kilómetro 94, Los Lirios","Tintoreras","238","12","","","Contrato a largo plazo, base 12 "
"2023","2","2023-02-28","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Viognier","333","12","","","Contrato Fijo más bonificación por grados brix "
"2023","4","2023-04-05","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Pais - Mission, Criolla","75","12","","","Contrato a largo plazo más grado brix "
"2023","4","2023-04-05","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Tintoreras","90","12","","","Precio fijo  más grado brix garantizado "
"2023","4","2023-04-05","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Camino Santa Cruz 0400","Tintoreras","119","12","","","Precio fijo más grado brix garantizado "
"2023","4","2023-04-05","6","Región del Libertador Bernardo O'Higgins","San Fernando","Corretaje Siegel y compañía","Panamericana Sur, kilómetro 64","Tintoreras","130","12","","","Mínimo garantizado más base 12 grados brix "
"2023","2","2023-02-22","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Cabernet Sauvignon","180","12","","","Con contrato, precios en predio. Pago minimo 4 cuotas."
"2023","2","2023-02-22","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Cabernet Sauvignon","100","12","","","Con contrato. Precio en predio. Pago de 8 a 10 cuotas."
"2023","2","2023-02-22","7","Región del Maule","Molina","Vinícola Patacon","Casa Blanca s/n","Cabernet Sauvignon","100","12","","","Con contrato. Precio en predio. Pago de 4 a 8 cuotas."
"2023","2","2023-02-22","7","Región del Maule","Sagrada Familia","Sociedad agrícola Requinhua ","Fundo Requingua s/n","Cabernet Sauvignon","280","12","","","Con contrato, precio en predio. Pago en 10 cuotas."
"2023","2","2023-02-22","7","Región del Maule","Sagrada Familia","Sociedad agrícola Requinhua ","Fundo Requingua s/n","Carmenère","280","12","","","Con contrato, precio en predio. Pago en 10 cuotas."
"2023","2","2023-02-22","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Carmenère","180","12","","","Con contrato, precios en predio. Pago minimo 4 cuotas."
"2023","2","2023-02-22","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Carmenère","130","12","","","Con contrato. Precio en predio. Pago de 8 a 10 cuotas."
"2023","2","2023-02-22","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Chardonnay (b)","240","12","","","Con contrato, precio en predio, pago en minimo 4 cuotas."
"2023","2","2023-02-22","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Chardonnay (b)","250","12","","","Con contrato.Precio en predio. Pago de 8 a 10 cuotas."
"2023","2","2023-02-22","7","Región del Maule","Molina","Vinícola Patacon","Casa Blanca s/n","Chardonnay (b)","200","12","","","Con contrato, precio en predio. Pago de 4 a 8 cuotas."
"2023","2","2023-02-22","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Malbec","180","12","","","Con contrato, precio en predio, pago de 8 a 10 cuotas."
"2023","2","2023-02-22","7","Región del Maule","Sagrada Familia","Sociedad agrícola Requinhua ","Fundo Requingua s/n","Merlot (t)","280","12","","","Con contrato, precio en predio. Pago en 10 cuotas."
"2023","2","2023-02-22","7","Región del Maule","Molina","Vinícola Patacon","Casa Blanca s/n","Merlot (t)","100","12","","","Con contrato. Precio en predio. Pago de 4 a 8 cuotas."
"2023","2","2023-02-22","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Merlot (t)","180","12","","","Con contrato, precio en predio. Pago minimo en 4 cuotas."
"2023","2","2023-02-22","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Merlot (t)","120","12","","","Con Contrato. Precio en Predio. Pago de 8 a 10 cuotas."
"2023","2","2023-02-22","7","Región del Maule","Molina","Vinícola Patacon","Casa Blanca s/n","Pais - Mission, Criolla","80","12","","","Con contrato, precio en predio, pago de 4 a 8 cuotas."
"2023","2","2023-02-22","7","Región del Maule","Molina","Vinícola Patacon","Casa Blanca s/n","Sauvignon Blanc (Fumé)","200","12","","","Con contrato, precio en predio. Pago de 4 a 8."
"2023","2","2023-02-22","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Sauvignon Blanc (Fumé)","250","12","","","Con contrato, precio en predio, pago de 8 a 10 cuotas."
"2023","2","2023-02-22","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Sauvignon Blanc (Fumé)","240","12","","","Con contrato, precio en predio, pago en minimo 4 cuotas."
"2023","2","2023-02-22","7","Región del Maule","Sagrada Familia","Sociedad agrícola Requinhua ","Fundo Requingua s/n","Syrah (Sirah)","280","12","","","Con contrato. Precio en predio. Pago en 10 cuotas."
"2023","2","2023-02-22","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Syrah (Sirah)","100","12","","","Con contrato. Precio en predio. Pago de 8 a 10 cuotas."
"2023","2","2023-02-22","7","Región del Maule","Molina","Mostos del Pacífico .","Longitudinal Sur 200, Lontué","Tintoreras","130","15","",""," Con contrato, precios en predio. Pago en 10 cuotas."
"2023","2","2023-02-22","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Viognier","250","12","","","Con contrato. Precio en predio. Pago de 8 a 10 cuotas."
"2023","2","2023-02-23","7","Región del Maule","San Javier","Vitivinicola Cremaschi Furlotti","Ruta L-15, San Javier de Loncomilla","Carmenère","260","12","","","Con contrato. Precios en predio. Pago de 8 a 12 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Molina","Vinícola Patacon","Casa Blanca s/n","Cabernet Sauvignon","100","12","","","Con contrato, precio en predio. Pago de 4 a 8 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Sagrada Familia","Sociedad agrícola Requinhua ","Fundo Requingua s/n","Cabernet Sauvignon","280","12","","","Con contrato, precio en predio, pago en 10 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Cabernet Sauvignon","100","12","","","Con contrato. Precio en predio.Pago de 8 a 10 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Cabernet Sauvignon","130","12","","","Con contrato, precio en predio. Pago de 1 a 6 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Río Claro","Aresti Chile Wine ","Bellavista s/n","Carignan (Cariñena)","460","12","","","Con contrato, precio en predio. Pago en 6 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Carmenère","130","12","","","Con contrato, precio en predio. Pago de 8 a 10 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Sagrada Familia","Sociedad agrícola Requinhua ","Fundo Requingua s/n","Carmenère","280","12","","","Con contrato, precio en predio, pago en 10 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Carmenère","130","12","","","Con contrato. Precio en predio. Pago de 1 a 6 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Chardonnay (b)","320","12","","","Con Contrato, precio en predio, pago en 1 a 6 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Molina","Vinícola Patacon","Casa Blanca s/n","Chardonnay (b)","200","12","","","Con contrato, precio en predio. Pago de 4 a 8 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Sagrada Familia","Bodega y viñedos Korta Bucarey ","Santa Ana de Peteroa s/n ","Chardonnay (b)","280","12","","","Con contrato, precio en predio. Pago de 3 a 6 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Chardonnay (b)","250","12","","","Con contrato. Precio en predio. Pago de 8 a 10 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Río Claro","Aresti Chile Wine ","Bellavista s/n","Cinsault","300","12","","","Con contrato, precio en predio. Pago en 1 cuota."
"2023","3","2023-03-29","7","Región del Maule","Molina","Vinícola Patacon","Casa Blanca s/n","Malbec","100","12","","","Con contrato, precio en bodega, pago en 4 a 8 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Malbec","150","12","","","Con contrato. Precio en predio. Pago en 8 a 10 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Molina","Vinícola Patacon","Casa Blanca s/n","Merlot (t)","100","12","","","Con contrato. Precio en predio. Pago de 4 a 8 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Merlot (t)","130","12","","","Con contrato. Precio en predio. Pago en 1 a 6 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Sagrada Familia","Sociedad agrícola Requinhua ","Fundo Requingua s/n","Merlot (t)","280","12","","","Con contrato, precio en predio, pago en 10 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Merlot (t)","120","12","","","Con contrato. Precio en predio. Pago de 8 a 10 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Sagrada Familia","Bodega y viñedos Korta Bucarey ","Santa Ana de Peteroa s/n ","Moscatel de Alejandría","240","12","","","Con contrato, precio en predio, pago en 3 a 6 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Pais - Mission, Criolla","100","12","","","Con contrato, precio en predio, pago en 1 a 6 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Molina","Vinícola Patacon","Casa Blanca s/n","Pais - Mission, Criolla","80","12","","","Con contrato, precio en bodega, pago de 4 a 8 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Sauvignon Blanc (Fumé)","320","12","","","Con contrato, precio en predio, pago en 1 a 6 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Río Claro","Aresti Chile Wine ","Bellavista s/n","Sauvignon Blanc (Fumé)","350","12","","","Con contrato, precio en bodega, pago en 8 cuotas."
"2023","3","2023-03-29","7","Región del Maule","Molina","Vinícola Patacon","Casa Blanca s/n","Sauvignon Blanc (Fumé)","200","12","","","Con contrato, precio en predio. Pago de 4 a 8 cuotas."
