"Anio","Mes","Fecha precio vigente","ID region","Region","Comuna","Poder comprador","Sucursal","Variedad","Precio","Grado brix","Fecha proximo precio","Proximo precio","Observaciones"
"2026","3","2026-03-04","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Cabernet Sauvignon","250","12","","","Con contrato, precio en predio, pago en 4 a 10 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Cabernet Sauvignon","230","12","","","Con contrato, precio en predio minimo garantizado, pago en 8 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Sagrada Familia","Sociedad agrícola Requinhua ","Fundo Requingua s/n","Carmenère","280","12","","","Precios en predio. Con contrato de 6 a 8 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Carmenère","230","12","","","Con contrato, precio en predio minimo garantizado, pago en 8 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Carmenère","220","12","","","Precio en predio,con contrato de 4 a 8 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Chardonnay (b)","350","12","","","Con contrato, precio en predio, pago en 4 a 8 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Chardonnay (b)","350","13","","","Precio en predio. Con contrato en 4 a 6 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Chardonnay (b)","380","12","","","Precio en predio, con contrato en 8 cuotas. Minimo garantizado."
"2026","3","2026-03-04","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Malbec","230","12","","","Con contrato, precio en predio minimo garantizado, pago en 8 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Malbec","220","12","","","Precio en predio. Con contrato de 4 a 8 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Merlot (t)","220","12","","","Precio en predio, con contrato de 4 a 8 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Merlot (t)","250","12","","","Con contrato, precio en predio, pago en 4 a 10 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Pais - Mission, Criolla","250","12","","","Precio en predio. Con contrato de 4 a 6 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Pais - Mission, Criolla","220","12","","","Con contrato, precio en predio, pago en 4 a 8 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Petit Verdot","220","12","","","Precio en predio . Con contrato en 4 a 8 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Petite Syrah","220","12","","","Precio en predio. Con contrato de 4 a 8 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Pinot negro (Noir)","220","12","","","Precio en predio. Con contrato de 4 a 8 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Sagrada Familia","Sociedad agrícola Requinhua ","Fundo Requingua s/n","Pinot negro (Noir)","300","12","","","Con contrato, precio en predio, pago en 6 a 8 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Riesling","350","12","","","Con contrato, precio en predio, pago en 4 a 8 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Rauco","Viña Las Pitras ","Camino Fundo Las Pitras s/n","Sauvignon Blanc (Fumé)","200","12","","","Precio en predio. Con contrato en 6 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Sauvignon Blanc (Fumé)","400","12","","","Precio en predio. Con contrato de 4 a 6 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Sagrada Familia","Sociedad agrícola Requinhua ","Fundo Requingua s/n","Sauvignon Blanc (Fumé)","450","12","","","Precio en predio. Con contrato en 6 a 8 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Sauvignon Blanc (Fumé)","380","12","","","Precio en predio. Con contrato en 8 cuotas. Minimo garantizado."
"2026","3","2026-03-04","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Sauvignon Blanc (Fumé)","350","12","","","Con contrato, precio en predio, pago en 4 a 8 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Sauvignon Gris (Rose)","350","12","","","Con contrato, precio en predio, pago en 4 a 8 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Sauvignon Vert (Friulano)","350","12","","","Con contrato, precio en predio, pago en 4 a 8 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Syrah (Sirah)","230","12","","","Con contrato, precio en predio minimo garantizado, pago en 8 cuotad."
"2026","3","2026-03-04","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Syrah (Sirah)","220","12","","","Precio en predio. Con contrato en 4 a 8 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Syrah (Sirah)","250","12","","","Con contrato, precio en predio, pago en 4 a 10 cuotas"
"2026","3","2026-03-04","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Tintoreras","430","12","","","Precio en predio. Con contrato precio en predio de 4 a 8 cuotas."
"2026","3","2026-03-04","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Viognier","350","12","","","Con contrato, precio en predio, pago en 4 a 8 cuotas."
"2026","3","2026-03-05","7","Región del Maule","Cauquenes","Cooperativa agricola especial vitivinícola de Cauquenes ","Avenida Ruperto Pinochet 690","Blanca Ovoide","250","12","","","Con contrato, precio en predio minimo garantizado, pago contado."
"2026","3","2026-03-05","7","Región del Maule","Cauquenes","Cooperativa agricola especial vitivinícola de Cauquenes ","Avenida Ruperto Pinochet 690","Cabernet Sauvignon","250","12","","","Precio en predio. Con contrato en una cuota. Minimo garantizado."
"2026","3","2026-03-05","7","Región del Maule","Linares","Viña Portal del Sur ","Ruta L-240 s/n","Cabernet Sauvignon","230","12","","","Precio en predio. Con contrato 3 a 8 cuotas. "
"2026","3","2026-03-05","7","Región del Maule","San Javier","Vitivinicola Cremaschi Furlotti","Ruta L-15, San Javier de Loncomilla","Cabernet Sauvignon","250","12","","","Con contrato, precio en predio, pago en 8 a 12 cuotas."
"2026","3","2026-03-05","7","Región del Maule","San Javier","Vitivinicola Cremaschi Furlotti","Ruta L-15, San Javier de Loncomilla","Cabernet Sauvignon","250","12","","","Precio en predio. Con contrato de 8 a 12 cuotas."
"2026","3","2026-03-05","7","Región del Maule","Cauquenes","Cooperativa agricola especial vitivinícola de Cauquenes ","Avenida Ruperto Pinochet 690","Carignan (Cariñena)","250","12","","","Precio en predio. Con contrato en una cuota. Minimo garantizado."
"2026","3","2026-03-05","7","Región del Maule","Cauquenes","Cooperativa agricola especial vitivinícola de Cauquenes ","Avenida Ruperto Pinochet 690","Carmenère","250","12","","","Precio en predio. Con contrato en una cuota. Minimo garantizado."
"2026","3","2026-03-05","7","Región del Maule","Linares","Viña Portal del Sur ","Ruta L-240 s/n","Carmenère","230","12","","","Precio en predio. Con contrato en 3 o 8 cuotas."
"2026","3","2026-03-05","7","Región del Maule","San Javier","Vitivinicola Cremaschi Furlotti","Ruta L-15, San Javier de Loncomilla","Chardonnay (b)","410","12","","","Con contrato, precio en predio, pago en 8 a 12 cuotas. "
"2026","3","2026-03-05","7","Región del Maule","Cauquenes","Cooperativa agricola especial vitivinícola de Cauquenes ","Avenida Ruperto Pinochet 690","Chardonnay (b)","350","12","","","Con contrato, precio en predio minimo garantizado, pago contado."
"2026","3","2026-03-05","7","Región del Maule","Linares","Viña Portal del Sur ","Ruta L-240 s/n","Malbec","230","12","","","Con contrato, precio en predio, pago en 3 a 8 cuotas."
"2026","3","2026-03-05","7","Región del Maule","Linares","Viña Portal del Sur ","Ruta L-240 s/n","Merlot (t)","230","12","","","Con contrato, precio en predio, pago en 3 a 8 cuotas."
"2026","3","2026-03-05","7","Región del Maule","San Javier","Vitivinicola Cremaschi Furlotti","Ruta L-15, San Javier de Loncomilla","Merlot (t)","265","12","","","Precio en predio. Con contrato de 8 a 10 cuotas. "
"2026","3","2026-03-05","7","Región del Maule","Cauquenes","Cooperativa agricola especial vitivinícola de Cauquenes ","Avenida Ruperto Pinochet 690","Moscatel de Alejandría","250","12","","","Con contrato, precio en predio minimo garantizado, pago contado."
"2026","3","2026-03-05","7","Región del Maule","San Javier","Vitivinicola Cremaschi Furlotti","Ruta L-15, San Javier de Loncomilla","Pais - Mission, Criolla","200","12","","","Con contrato, precio en predio, pago, pago en 8 a 12 cuotas."
"2026","3","2026-03-05","7","Región del Maule","San Javier","Vitivinicola Cremaschi Furlotti","Ruta L-15, San Javier de Loncomilla","Pinot Blanc","300","12","","","Con contrato, precio en predio, pago en 8 a12 cuotas."
"2026","3","2026-03-05","7","Región del Maule","San Javier","Vitivinicola Cremaschi Furlotti","Ruta L-15, San Javier de Loncomilla","Riesling","400","12","","","Precio en predio. Con contrato de 8 a 12 cuotas. kilo corrido."
"2026","3","2026-03-05","7","Región del Maule","San Javier","Vitivinicola Cremaschi Furlotti","Ruta L-15, San Javier de Loncomilla","Sauvignon Blanc (Fumé)","400","12","","","Con contrato, precio en predio, pago en 8 a 12 cuotas."
"2026","3","2026-03-05","7","Región del Maule","Cauquenes","Cooperativa agricola especial vitivinícola de Cauquenes ","Avenida Ruperto Pinochet 690","Sauvignon Blanc (Fumé)","350","12","","","Con contrato, precio en predio minimo garantizado, pago contado."
"2026","3","2026-03-05","7","Región del Maule","Cauquenes","Cooperativa agricola especial vitivinícola de Cauquenes ","Avenida Ruperto Pinochet 690","Semillón (b)","250","12","","","Con contrato, precio en predio minimo garantizado, pago contado."
"2026","3","2026-03-05","7","Región del Maule","Cauquenes","Cooperativa agricola especial vitivinícola de Cauquenes ","Avenida Ruperto Pinochet 690","Syrah (Sirah)","250","12","","","Precio en predio. Con contrato en una cuota. Minimo garantizado."
"2026","3","2026-03-05","7","Región del Maule","Linares","Viña Portal del Sur ","Ruta L-240 s/n","Syrah (Sirah)","260","12","","","Con contrato, precio en predio, pago en 3 a 8 cuotas."
"2026","3","2026-03-05","7","Región del Maule","San Javier","Vitivinicola Cremaschi Furlotti","Ruta L-15, San Javier de Loncomilla","Syrah (Sirah)","270","12","","","Precio en predio. Con contrato de 8 a 10 cuotas."
"2026","3","2026-03-05","7","Región del Maule","Linares","Viña Portal del Sur ","Ruta L-240 s/n","Tintoreras","220","12","","","Precio en predio,  con contrato en 3 a 8 cuotas."
"2026","3","2026-03-05","7","Región del Maule","San Javier","Sociedad agroindustrial Cerrillos ","Melozal Cerrillos Ruta L-366","Torontel blanca","250","12","","","Precio en bodega. Con contrato en 4 cuotas. Minimo garantizado."
"2026","3","2026-03-05","7","Región del Maule","Cauquenes","Cooperativa agricola especial vitivinícola de Cauquenes ","Avenida Ruperto Pinochet 690","Torontel blanca","250","12","","","Con contrato, precio en predio minimo garantizado, pago contado."
"2026","3","2026-03-05","7","Región del Maule","Cauquenes","Cooperativa agricola especial vitivinícola de Cauquenes ","Avenida Ruperto Pinochet 690","Viognier","350","12","","","Con contrato, precio en predio minimo garantizado, pago contado."
"2026","4","2026-04-01","8","Región del Biobío","Florida","Viñedos De Rahuil Alto. Florida.","Hijuela 80, Rahuil Alto, Florida.","Cinsault","150","20","2026-04-09","140",""
"2026","4","2026-04-01","8","Región del Biobío","Florida","Viñedos De Rahuil Alto. Florida.","Hijuela 80, Rahuil Alto, Florida.","Moscatel de Alejandría","220","20","2026-04-09","220","menos producción que la temporada anterior por pudrición de la uva después de las lluvias "
"2026","4","2026-04-01","8","Región del Biobío","Quilaco","Benigno Cea Rubios","Quilaco","Moscatel de Alejandría","220","20","","","menor cosecha en comparación al año anterior "
"2026","4","2026-04-01","8","Región del Biobío","Yumbel","Comercializadora La Patagua","Cerro Parra","Moscatel de Alejandría","220","20","2026-04-09","220",""
"2026","3","2026-03-23","16","Región de Ñuble","Quillón","Cooperativa Covicen","Camino principal s/n, sector El Arenal","Chasselas","250","12","2026-04-20","250","precios minimo garantizado reajustable a fin de temporada, sin grado brix, sin contrato, metodo de pago transferencias y cheques, pago semanal."
"2026","3","2026-03-23","16","Región de Ñuble","Quillón","Benigno Cea Rubios","Cerro Negro, kilómetro 11","Chasselas","180","12","2026-04-22","220","precio minimo garantizado reajustable a fin de temporada,sin grados brix, metodo de pago cada 15 dias habiles. solo transferencia."
"2026","3","2026-03-23","16","Región de Ñuble","Quillón","Cooperativa Covicen","Camino principal s/n, sector El Arenal","Moscatel de Alejandría","250","12","2026-04-20","250","precios minimo garantizado reajustable a fin de temporada, sin grado brix, sin contrato, metodo de pago transferencias y cheques, pago semanal."
"2026","3","2026-03-23","16","Región de Ñuble","Quillón","Benigno Cea Rubios","Cerro Negro, kilómetro 11","Moscatel de Alejandría","180","12","2026-04-22","180","precio minimo garantizado reajustable a fin de temporada,sin grados brix, metodo de pago cada 15 dias habiles. solo transferencia."
"2026","3","2026-03-23","16","Región de Ñuble","Quillón","Comercializadora La Patagua","Km 19, San Eduardo, Camino Cerro Negro ","Moscatel de Alejandría","220","12","2026-04-20","250","precios minimo garantizado reajustable a fin de temporada, sin grado brix, con contrato, metodo de pago transferencias, deposito y efectivo, pago cada 45 dias habiles, permiso de cosecha del sag."
"2026","3","2026-03-23","16","Región de Ñuble","Quillón","Comercializadora La Patagua","Kilómetro 7, Cerro Negro, Quillon ","Moscatel de Alejandría","220","12","2026-04-22","250","precio minimo garantizado reajustable a fin de temporada,metodo de pago transferenvias cada 45 dias habiles"
"2026","3","2026-03-24","16","Región de Ñuble","Ninhue","Viña Matori","Camino Kilómetro 33 S/N, Ninhue","Italia","220","12","2026-04-22","220","precio minimo garantizado, reajustable a final de temporada, condicion de pago es cada 15 dias contrafactura, transacción por kilo corrido."
"2026","3","2026-03-24","16","Región de Ñuble","Ninhue","Cuvas de Ninhue","Camino a la posta s/n, kilómetro 0,43","Moscatel de Alejandría","280","12","2026-04-22","280","precio minimo garantizado, reajustable a final de temporada, metodos de pago transferencias y cheques cada 20 dias habiles."
"2026","3","2026-03-24","16","Región de Ñuble","Portezuelo","Ecoparra","Baquedano 307","Moscatel de Alejandría","250","12","2026-04-22","280","precio minimo garantizado, reajustable a final de temporada, medio de pago es transferencia y cheques cada 15 dias habiles."
"2026","3","2026-03-24","16","Región de Ñuble","Portezuelo","Comercializadora La Patagua","Camino Buenos Aires s/n","Moscatel de Alejandría","220","12","2026-04-22","250","precio minimo garantizado, reajustable a final de temporada, metodo de pago es transferencia cada 45 dias habilea."
"2026","3","2026-03-24","16","Región de Ñuble","Ninhue","Cuvas de Ninhue","Camino a la posta s/n, kilómetro 0,43","Pais - Mission, Criolla","190","12","2026-04-22","190","precio minimo garantizado, reajustable a final de temporada, metodos de pago transferencias y cheques cada 20 dias habiles."
